id,macro_tags,level_1_tags
645496,"[""education_children""]","[""relationships_identity""]"
645500,"[""sex_gender""]","[""relationships_identity""]"
645487,"[""sex_gender""]","[""relationships_identity""]"
645481,"[""politics_power""]","[""politics_society""]"
645478,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
645485,"[""sex_gender""]","[""relationships_identity""]"
645494,"[""consumer_services""]","[""daily_life_services""]"
645493,"[""textual_forms""]","[""culture_media_characters""]"
645498,"[""transport""]","[""daily_life_services""]"
649685,"[""sex_gender""]","[""relationships_identity""]"
649686,"[""media_popculture""]","[""culture_media_characters""]"
649687,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
649688,"[""cities_places""]","[""politics_society""]"
649701,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
649702,"[""everyday_life""]","[""daily_life_services""]"
649703,"[""health_medicine""]","[""health_habits_sport""]"
649705,"[""politics_power""]","[""politics_society""]"
649707,"[""science_space""]","[""beliefs_science_absurd""]"
649710,"[""politics_power""]","[""politics_society""]"
649711,"[""politics_power""]","[""politics_society""]"
649714,"[""politics_power""]","[""politics_society""]"
649715,"[""sex_gender""]","[""relationships_identity""]"
649716,"[""media_popculture""]","[""culture_media_characters""]"
649719,"[""media_popculture""]","[""culture_media_characters""]"
649722,"[""animals""]","[""daily_life_services""]"
649726,"[""education_children""]","[""relationships_identity""]"
649729,"[""sex_gender""]","[""relationships_identity""]"
649732,"[""politics_power""]","[""politics_society""]"
649734,"[""education_children""]","[""relationships_identity""]"
649735,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
649736,"[""everyday_life""]","[""daily_life_services""]"
649738,"[""politics_power""]","[""politics_society""]"
649748,"[""sex_gender"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""relationships_identity""]"
649749,"[""sex_gender""]","[""relationships_identity""]"
649750,"[""education_children"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
649751,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
649752,"[""sex_gender""]","[""relationships_identity""]"
649753,"[""it_internet""]","[""work_money_technology""]"
649754,"[""work_professions""]","[""work_money_technology""]"
658395,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
658396,"[""health_medicine""]","[""health_habits_sport""]"
658397,"[""consumer_services""]","[""daily_life_services""]"
658399,"[""work_professions""]","[""work_money_technology""]"
658400,"[""it_internet""]","[""work_money_technology""]"
658402,"[""politics_power""]","[""politics_society""]"
658406,"[""health_medicine""]","[""health_habits_sport""]"
658413,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
658532,"[""family_relationships""]","[""relationships_identity""]"
658537,"[""sex_gender""]","[""relationships_identity""]"
658543,"[""education_children""]","[""relationships_identity""]"
658549,"[""it_internet""]","[""work_money_technology""]"
658553,"[""family_relationships""]","[""relationships_identity""]"
658554,"[""media_popculture""]","[""culture_media_characters""]"
658555,"[""sex_gender""]","[""relationships_identity""]"
658556,"[""education_children""]","[""relationships_identity""]"
658564,"[""army_police""]","[""politics_society""]"
658565,"[""family_relationships""]","[""relationships_identity""]"
658673,"[""finance_economy""]","[""work_money_technology""]"
658674,"[""finance_economy""]","[""work_money_technology""]"
658675,"[""transport""]","[""daily_life_services""]"
658678,"[""science_space""]","[""beliefs_science_absurd""]"
658679,"[""sex_gender""]","[""relationships_identity""]"
658680,"[""law_crime""]","[""politics_society""]"
658683,"[""army_police""]","[""politics_society""]"
658686,"[""health_medicine""]","[""health_habits_sport""]"
658690,"[""food_diet""]","[""daily_life_services""]"
658692,"[""health_medicine""]","[""health_habits_sport""]"
658706,"[""sex_gender""]","[""relationships_identity""]"
658710,"[""health_medicine""]","[""health_habits_sport""]"
663117,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
663119,"[""education_children""]","[""relationships_identity""]"
663122,"[""consumer_services""]","[""daily_life_services""]"
663128,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
663286,"[""education_children""]","[""relationships_identity""]"
663290,"[""family_relationships""]","[""relationships_identity""]"
663291,"[""family_relationships"", ""sport""]","[""health_habits_sport"", ""relationships_identity""]"
663293,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
663295,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
663297,"[""work_professions""]","[""work_money_technology""]"
663298,"[""sex_gender""]","[""relationships_identity""]"
663299,"[""sport""]","[""health_habits_sport""]"
663305,"[""politics_power""]","[""politics_society""]"
663312,"[""consumer_services"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""daily_life_services""]"
663428,"[""army_police""]","[""politics_society""]"
663430,"[""family_relationships""]","[""relationships_identity""]"
663432,"[""family_relationships""]","[""relationships_identity""]"
663435,"[""finance_economy""]","[""work_money_technology""]"
663440,"[""everyday_life""]","[""daily_life_services""]"
663442,"[""education_children""]","[""relationships_identity""]"
663443,"[""education_children"", ""everyday_life""]","[""daily_life_services"", ""relationships_identity""]"
663446,"[""science_space""]","[""beliefs_science_absurd""]"
663447,"[""finance_economy""]","[""work_money_technology""]"
663448,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
663576,"[""it_internet"", ""everyday_life""]","[""daily_life_services"", ""work_money_technology""]"
663577,"[""family_relationships""]","[""relationships_identity""]"
663588,"[""consumer_services""]","[""daily_life_services""]"
663591,"[""animals""]","[""daily_life_services""]"
663592,"[""finance_economy""]","[""work_money_technology""]"
663596,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
667844,"[""transport""]","[""daily_life_services""]"
667845,"[""family_relationships"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
667847,"[""transport""]","[""daily_life_services""]"
667850,"[""media_popculture""]","[""culture_media_characters""]"
667852,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
667855,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
667856,"[""sex_gender""]","[""relationships_identity""]"
667861,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
667862,"[""sex_gender""]","[""relationships_identity""]"
667869,"[""finance_economy""]","[""work_money_technology""]"
667870,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
667873,"[""transport""]","[""daily_life_services""]"
668041,"[""politics_power""]","[""politics_society""]"
668042,"[""politics_power""]","[""politics_society""]"
668043,"[""politics_power""]","[""politics_society""]"
668045,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
668049,"[""sex_gender"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
668052,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
668053,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
668210,"[""everyday_life""]","[""daily_life_services""]"
668212,"[""politics_power""]","[""politics_society""]"
668213,"[""science_space""]","[""beliefs_science_absurd""]"
668215,"[""alcohol_smoking_drugs"", ""sport""]","[""health_habits_sport""]"
668216,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
668220,"[""politics_power""]","[""politics_society""]"
668225,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
668230,"[""science_space""]","[""beliefs_science_absurd""]"
668231,"[""politics_power""]","[""politics_society""]"
668233,"[""sport""]","[""health_habits_sport""]"
668237,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
672553,"[""textual_forms""]","[""culture_media_characters""]"
672554,"[""education_children"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
672556,"[""sex_gender""]","[""relationships_identity""]"
672561,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
672567,"[""work_professions""]","[""work_money_technology""]"
672575,"[""politics_power"", ""sport""]","[""health_habits_sport"", ""politics_society""]"
672696,"[""sex_gender""]","[""relationships_identity""]"
672700,"[""sex_gender""]","[""relationships_identity""]"
672701,"[""media_popculture""]","[""culture_media_characters""]"
672704,"[""sex_gender"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
672706,"[""it_internet""]","[""work_money_technology""]"
672709,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
672710,"[""everyday_life"", ""consumer_services""]","[""daily_life_services""]"
672713,"[""sex_gender""]","[""relationships_identity""]"
672715,"[""science_space""]","[""beliefs_science_absurd""]"
672718,"[""religion_holidays""]","[""beliefs_science_absurd""]"
672845,"[""religion_holidays""]","[""beliefs_science_absurd""]"
672848,"[""it_internet""]","[""work_money_technology""]"
672849,"[""sex_gender""]","[""relationships_identity""]"
672859,"[""religion_holidays""]","[""beliefs_science_absurd""]"
672864,"[""education_children"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
672958,"[""religion_holidays""]","[""beliefs_science_absurd""]"
672964,"[""everyday_life"", ""food_diet""]","[""daily_life_services""]"
672967,"[""media_popculture""]","[""culture_media_characters""]"
672968,"[""education_children""]","[""relationships_identity""]"
672969,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
672970,"[""animals""]","[""daily_life_services""]"
672973,"[""it_internet""]","[""work_money_technology""]"
672975,"[""sex_gender""]","[""relationships_identity""]"
672979,"[""health_medicine""]","[""health_habits_sport""]"
676864,"[""politics_power""]","[""politics_society""]"
676865,"[""family_relationships""]","[""relationships_identity""]"
676866,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
676867,"[""education_children""]","[""relationships_identity""]"
676868,"[""sex_gender""]","[""relationships_identity""]"
676871,"[""sex_gender""]","[""relationships_identity""]"
676874,"[""everyday_life""]","[""daily_life_services""]"
676991,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
676992,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
676995,"[""education_children""]","[""relationships_identity""]"
676998,"[""it_internet""]","[""work_money_technology""]"
677000,"[""sex_gender""]","[""relationships_identity""]"
677007,"[""sex_gender"", ""sport""]","[""health_habits_sport"", ""relationships_identity""]"
677015,"[""sex_gender""]","[""relationships_identity""]"
677018,"[""sex_gender""]","[""relationships_identity""]"
677021,"[""cities_places""]","[""politics_society""]"
677029,"[""politics_power""]","[""politics_society""]"
677034,"[""sex_gender""]","[""relationships_identity""]"
677035,"[""media_popculture""]","[""culture_media_characters""]"
677036,"[""sex_gender""]","[""relationships_identity""]"
677040,"[""family_relationships""]","[""relationships_identity""]"
677197,"[""family_relationships""]","[""relationships_identity""]"
677198,"[""health_medicine""]","[""health_habits_sport""]"
677201,"[""cities_places""]","[""politics_society""]"
677210,"[""everyday_life"", ""textual_forms""]","[""culture_media_characters"", ""daily_life_services""]"
677211,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
677212,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
677213,"[""politics_power"", ""media_popculture""]","[""culture_media_characters"", ""politics_society""]"
677218,"[""work_professions"", ""everyday_life""]","[""daily_life_services"", ""work_money_technology""]"
677221,"[""politics_power""]","[""politics_society""]"
677342,"[""politics_power"", ""sport""]","[""health_habits_sport"", ""politics_society""]"
677349,"[""health_medicine""]","[""health_habits_sport""]"
677341,"[""consumer_services""]","[""daily_life_services""]"
677340,"[""transport""]","[""daily_life_services""]"
677350,"[""army_police""]","[""politics_society""]"
677365,"[""sport""]","[""health_habits_sport""]"
677344,"[""health_medicine""]","[""health_habits_sport""]"
677362,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
677363,"[""transport""]","[""daily_life_services""]"
677375,"[""sex_gender"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""relationships_identity""]"
677364,"[""family_relationships"", ""sex_gender""]","[""relationships_identity""]"
677356,"[""sex_gender"", ""literature_folklore_characters""]","[""culture_media_characters"", ""relationships_identity""]"
677354,"[""sex_gender""]","[""relationships_identity""]"
677376,"[""family_relationships""]","[""relationships_identity""]"
677377,"[""everyday_life""]","[""daily_life_services""]"
677361,"[""literature_folklore_characters""]","[""culture_media_characters""]"
677368,"[""everyday_life""]","[""daily_life_services""]"
677358,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
677355,"[""consumer_services""]","[""daily_life_services""]"
681632,"[""family_relationships""]","[""relationships_identity""]"
681672,"[""family_relationships""]","[""relationships_identity""]"
681624,"[""politics_power""]","[""politics_society""]"
681642,"[""sport""]","[""health_habits_sport""]"
681679,"[""sex_gender""]","[""relationships_identity""]"
681650,"[""family_relationships""]","[""relationships_identity""]"
681659,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
681639,"[""politics_power""]","[""politics_society""]"
681654,"[""finance_economy""]","[""work_money_technology""]"
681626,"[""politics_power""]","[""politics_society""]"
681623,"[""family_relationships""]","[""relationships_identity""]"
681634,"[""finance_economy""]","[""work_money_technology""]"
681622,"[""religion_holidays""]","[""beliefs_science_absurd""]"
681620,"[""religion_holidays""]","[""beliefs_science_absurd""]"
681683,"[""animals""]","[""daily_life_services""]"
681686,"[""politics_power""]","[""politics_society""]"
681678,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
681682,"[""politics_power""]","[""politics_society""]"
681629,"[""family_relationships""]","[""relationships_identity""]"
693135,"[""family_relationships""]","[""relationships_identity""]"
693322,"[""sex_gender"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
693325,"[""family_relationships"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
693326,"[""politics_power""]","[""politics_society""]"
693327,"[""politics_power""]","[""politics_society""]"
693329,"[""politics_power""]","[""politics_society""]"
693331,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693334,"[""soviet_history_politics"", ""religion_holidays""]","[""beliefs_science_absurd"", ""politics_society""]"
693337,"[""politics_power""]","[""politics_society""]"
693341,"[""finance_economy""]","[""work_money_technology""]"
693475,"[""it_internet""]","[""work_money_technology""]"
693476,"[""education_children""]","[""relationships_identity""]"
693478,"[""it_internet""]","[""work_money_technology""]"
693479,"[""health_medicine""]","[""health_habits_sport""]"
693489,"[""sex_gender""]","[""relationships_identity""]"
693491,"[""animals""]","[""daily_life_services""]"
693500,"[""education_children""]","[""relationships_identity""]"
693502,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693504,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693680,"[""family_relationships""]","[""relationships_identity""]"
693682,"[""it_internet""]","[""work_money_technology""]"
693685,"[""family_relationships"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
693686,"[""sex_gender""]","[""relationships_identity""]"
693690,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
693691,"[""textual_forms""]","[""culture_media_characters""]"
693692,"[""family_relationships""]","[""relationships_identity""]"
693693,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693694,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693695,"[""work_professions"", ""finance_economy""]","[""work_money_technology""]"
693700,"[""sex_gender""]","[""relationships_identity""]"
693835,"[""politics_power""]","[""politics_society""]"
693837,"[""textual_forms""]","[""culture_media_characters""]"
693866,"[""animals""]","[""daily_life_services""]"
693861,"[""politics_power""]","[""politics_society""]"
693877,"[""sport""]","[""health_habits_sport""]"
693873,"[""family_relationships""]","[""relationships_identity""]"
693860,"[""politics_power"", ""it_internet""]","[""politics_society"", ""work_money_technology""]"
693859,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693874,"[""sex_gender""]","[""relationships_identity""]"
693875,"[""science_space""]","[""beliefs_science_absurd""]"
693846,"[""everyday_life""]","[""daily_life_services""]"
693836,"[""literature_folklore_characters""]","[""culture_media_characters""]"
693856,"[""sex_gender"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
693870,"[""family_relationships""]","[""relationships_identity""]"
693840,"[""family_relationships""]","[""relationships_identity""]"
693849,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693839,"[""sex_gender""]","[""relationships_identity""]"
693869,"[""finance_economy"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""work_money_technology""]"
693857,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
693878,"[""consumer_services""]","[""daily_life_services""]"
693868,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
704698,"[""everyday_life""]","[""daily_life_services""]"
704702,"[""law_crime""]","[""politics_society""]"
704709,"[""family_relationships""]","[""relationships_identity""]"
704711,"[""family_relationships""]","[""relationships_identity""]"
704722,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
704732,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
704737,"[""everyday_life""]","[""daily_life_services""]"
704741,"[""law_crime""]","[""politics_society""]"
704744,"[""family_relationships""]","[""relationships_identity""]"
704746,"[""sport""]","[""health_habits_sport""]"
704503,"[""sport""]","[""health_habits_sport""]"
704508,"[""everyday_life""]","[""daily_life_services""]"
704509,"[""family_relationships""]","[""relationships_identity""]"
704511,"[""sex_gender""]","[""relationships_identity""]"
704515,"[""politics_power""]","[""politics_society""]"
704525,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
704529,"[""consumer_services""]","[""daily_life_services""]"
704531,"[""transport""]","[""daily_life_services""]"
704534,"[""sport""]","[""health_habits_sport""]"
704165,"[""literature_folklore_characters""]","[""culture_media_characters""]"
704169,"[""finance_economy""]","[""work_money_technology""]"
704170,"[""textual_forms""]","[""culture_media_characters""]"
704174,"[""it_internet""]","[""work_money_technology""]"
704176,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
704179,"[""sport""]","[""health_habits_sport""]"
704180,"[""sport""]","[""health_habits_sport""]"
704181,"[""sport""]","[""health_habits_sport""]"
710182,"[""transport""]","[""daily_life_services""]"
710183,"[""finance_economy""]","[""work_money_technology""]"
710190,"[""finance_economy""]","[""work_money_technology""]"
710191,"[""sex_gender""]","[""relationships_identity""]"
710192,"[""politics_power""]","[""politics_society""]"
710195,"[""politics_power""]","[""politics_society""]"
710196,"[""sex_gender""]","[""relationships_identity""]"
710197,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
710204,"[""politics_power""]","[""politics_society""]"
710212,"[""transport""]","[""daily_life_services""]"
710371,"[""health_medicine""]","[""health_habits_sport""]"
710373,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
710375,"[""sex_gender""]","[""relationships_identity""]"
710376,"[""politics_power""]","[""politics_society""]"
710377,"[""sex_gender""]","[""relationships_identity""]"
710379,"[""sex_gender""]","[""relationships_identity""]"
710388,"[""sex_gender""]","[""relationships_identity""]"
710389,"[""sex_gender""]","[""relationships_identity""]"
710396,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
710399,"[""cities_places""]","[""politics_society""]"
710401,"[""family_relationships""]","[""relationships_identity""]"
710409,"[""politics_power""]","[""politics_society""]"
710525,"[""politics_power""]","[""politics_society""]"
710530,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
710532,"[""family_relationships"", ""education_children""]","[""relationships_identity""]"
710533,"[""cities_places""]","[""politics_society""]"
710539,"[""work_professions""]","[""work_money_technology""]"
710541,"[""army_police""]","[""politics_society""]"
710542,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
710545,"[""family_relationships""]","[""relationships_identity""]"
716737,"[""politics_power""]","[""politics_society""]"
716738,"[""politics_power""]","[""politics_society""]"
716744,"[""family_relationships""]","[""relationships_identity""]"
716745,"[""everyday_life""]","[""daily_life_services""]"
716747,"[""family_relationships""]","[""relationships_identity""]"
716755,"[""politics_power""]","[""politics_society""]"
716756,"[""politics_power""]","[""politics_society""]"
716757,"[""politics_power""]","[""politics_society""]"
716578,"[""politics_power""]","[""politics_society""]"
716581,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
716586,"[""education_children""]","[""relationships_identity""]"
716591,"[""sex_gender""]","[""relationships_identity""]"
716603,"[""politics_power""]","[""politics_society""]"
716605,"[""sex_gender""]","[""relationships_identity""]"
716385,"[""politics_power""]","[""politics_society""]"
716388,"[""work_professions""]","[""work_money_technology""]"
716391,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
716393,"[""politics_power""]","[""politics_society""]"
716394,"[""politics_power""]","[""politics_society""]"
716406,"[""politics_power""]","[""politics_society""]"
716407,"[""it_internet""]","[""work_money_technology""]"
716408,"[""everyday_life""]","[""daily_life_services""]"
716411,"[""politics_power""]","[""politics_society""]"
716264,"[""family_relationships""]","[""relationships_identity""]"
716265,"[""finance_economy""]","[""work_money_technology""]"
716266,"[""sex_gender""]","[""relationships_identity""]"
716267,"[""animals""]","[""daily_life_services""]"
716272,"[""politics_power""]","[""politics_society""]"
721864,"[""it_internet""]","[""work_money_technology""]"
721865,"[""education_children""]","[""relationships_identity""]"
721866,"[""health_medicine""]","[""health_habits_sport""]"
721867,"[""food_diet""]","[""daily_life_services""]"
721870,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
722012,"[""family_relationships""]","[""relationships_identity""]"
722014,"[""sex_gender""]","[""relationships_identity""]"
722022,"[""everyday_life""]","[""daily_life_services""]"
722026,"[""consumer_services""]","[""daily_life_services""]"
722028,"[""education_children""]","[""relationships_identity""]"
722041,"[""everyday_life""]","[""daily_life_services""]"
722042,"[""education_children""]","[""relationships_identity""]"
722043,"[""education_children""]","[""relationships_identity""]"
722193,"[""sex_gender""]","[""relationships_identity""]"
722194,"[""finance_economy""]","[""work_money_technology""]"
722201,"[""sex_gender""]","[""relationships_identity""]"
722202,"[""sex_gender""]","[""relationships_identity""]"
722204,"[""education_children""]","[""relationships_identity""]"
722206,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
722210,"[""sex_gender""]","[""relationships_identity""]"
722211,"[""transport""]","[""daily_life_services""]"
722213,"[""cities_places""]","[""politics_society""]"
722215,"[""sex_gender""]","[""relationships_identity""]"
722222,"[""transport""]","[""daily_life_services""]"
722225,"[""sex_gender""]","[""relationships_identity""]"
722226,"[""family_relationships""]","[""relationships_identity""]"
722228,"[""it_internet""]","[""work_money_technology""]"
722232,"[""politics_power""]","[""politics_society""]"
722233,"[""politics_power""]","[""politics_society""]"
722235,"[""finance_economy""]","[""work_money_technology""]"
727683,"[""family_relationships""]","[""relationships_identity""]"
727685,"[""health_medicine""]","[""health_habits_sport""]"
727686,"[""finance_economy""]","[""work_money_technology""]"
727690,"[""family_relationships""]","[""relationships_identity""]"
727691,"[""politics_power""]","[""politics_society""]"
727694,"[""sex_gender""]","[""relationships_identity""]"
727705,"[""family_relationships""]","[""relationships_identity""]"
727708,"[""law_crime""]","[""politics_society""]"
727716,"[""sex_gender"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""relationships_identity""]"
727718,"[""it_internet""]","[""work_money_technology""]"
727529,"[""sex_gender""]","[""relationships_identity""]"
727531,"[""family_relationships""]","[""relationships_identity""]"
727532,"[""sex_gender""]","[""relationships_identity""]"
727533,"[""sex_gender""]","[""relationships_identity""]"
727536,"[""it_internet""]","[""work_money_technology""]"
727537,"[""family_relationships""]","[""relationships_identity""]"
727543,"[""politics_power""]","[""politics_society""]"
727551,"[""finance_economy""]","[""work_money_technology""]"
727554,"[""media_popculture""]","[""culture_media_characters""]"
727555,"[""literature_folklore_characters""]","[""culture_media_characters""]"
727556,"[""cities_places""]","[""politics_society""]"
727557,"[""cities_places""]","[""politics_society""]"
727560,"[""sex_gender""]","[""relationships_identity""]"
727564,"[""family_relationships"", ""sex_gender""]","[""relationships_identity""]"
727566,"[""media_popculture""]","[""culture_media_characters""]"
727567,"[""politics_power""]","[""politics_society""]"
727368,"[""politics_power""]","[""politics_society""]"
727369,"[""education_children""]","[""relationships_identity""]"
727377,"[""politics_power""]","[""politics_society""]"
727385,"[""transport""]","[""daily_life_services""]"
732560,"[""family_relationships""]","[""relationships_identity""]"
732563,"[""sex_gender""]","[""relationships_identity""]"
732567,"[""politics_power""]","[""politics_society""]"
732570,"[""it_internet""]","[""work_money_technology""]"
732591,"[""education_children""]","[""relationships_identity""]"
732599,"[""finance_economy""]","[""work_money_technology""]"
732359,"[""transport""]","[""daily_life_services""]"
732360,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
732361,"[""family_relationships""]","[""relationships_identity""]"
732364,"[""sex_gender""]","[""relationships_identity""]"
732365,"[""science_space""]","[""beliefs_science_absurd""]"
732374,"[""work_professions""]","[""work_money_technology""]"
732376,"[""law_crime""]","[""politics_society""]"
732377,"[""sex_gender"", ""law_crime""]","[""politics_society"", ""relationships_identity""]"
732385,"[""family_relationships"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
732206,"[""animals""]","[""daily_life_services""]"
732209,"[""family_relationships""]","[""relationships_identity""]"
732215,"[""everyday_life""]","[""daily_life_services""]"
738863,"[""health_medicine""]","[""health_habits_sport""]"
738869,"[""religion_holidays""]","[""beliefs_science_absurd""]"
738874,"[""work_professions""]","[""work_money_technology""]"
738875,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
738877,"[""family_relationships"", ""sex_gender"", ""religion_holidays""]","[""beliefs_science_absurd"", ""relationships_identity""]"
739022,"[""family_relationships""]","[""relationships_identity""]"
739065,"[""sex_gender"", ""work_professions"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
739087,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
738620,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
738623,"[""religion_holidays""]","[""beliefs_science_absurd""]"
738624,"[""education_children""]","[""relationships_identity""]"
738625,"[""sex_gender""]","[""relationships_identity""]"
738626,"[""transport""]","[""daily_life_services""]"
738627,"[""media_popculture""]","[""culture_media_characters""]"
738638,"[""consumer_services""]","[""daily_life_services""]"
738639,"[""religion_holidays""]","[""beliefs_science_absurd""]"
738642,"[""consumer_services""]","[""daily_life_services""]"
738472,"[""family_relationships""]","[""relationships_identity""]"
738473,"[""work_professions""]","[""work_money_technology""]"
738476,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
738477,"[""politics_power""]","[""politics_society""]"
738479,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
738480,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
738481,"[""finance_economy""]","[""work_money_technology""]"
738484,"[""work_professions"", ""finance_economy""]","[""work_money_technology""]"
738485,"[""education_children""]","[""relationships_identity""]"
744613,"[""politics_power""]","[""politics_society""]"
744616,"[""family_relationships""]","[""relationships_identity""]"
744618,"[""politics_power""]","[""politics_society""]"
744629,"[""it_internet""]","[""work_money_technology""]"
744631,"[""sex_gender""]","[""relationships_identity""]"
744633,"[""textual_forms""]","[""culture_media_characters""]"
744643,"[""health_medicine""]","[""health_habits_sport""]"
744644,"[""politics_power""]","[""politics_society""]"
744733,"[""family_relationships""]","[""relationships_identity""]"
744735,"[""sex_gender""]","[""relationships_identity""]"
744737,"[""family_relationships"", ""education_children""]","[""relationships_identity""]"
744738,"[""media_popculture""]","[""culture_media_characters""]"
744740,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
744742,"[""science_space""]","[""beliefs_science_absurd""]"
744743,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
744755,"[""animals""]","[""daily_life_services""]"
744760,"[""education_children""]","[""relationships_identity""]"
744376,"[""health_medicine""]","[""health_habits_sport""]"
744380,"[""sex_gender""]","[""relationships_identity""]"
744389,"[""media_popculture""]","[""culture_media_characters""]"
744391,"[""it_internet""]","[""work_money_technology""]"
744395,"[""everyday_life""]","[""daily_life_services""]"
744397,"[""army_police""]","[""politics_society""]"
744398,"[""sex_gender""]","[""relationships_identity""]"
744399,"[""it_internet""]","[""work_money_technology""]"
750552,"[""sex_gender"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
750629,"[""it_internet""]","[""work_money_technology""]"
750318,"[""family_relationships""]","[""relationships_identity""]"
750325,"[""transport""]","[""daily_life_services""]"
750327,"[""sex_gender""]","[""relationships_identity""]"
750332,"[""politics_power""]","[""politics_society""]"
750333,"[""consumer_services""]","[""daily_life_services""]"
750334,"[""family_relationships""]","[""relationships_identity""]"
750344,"[""politics_power""]","[""politics_society""]"
750345,"[""politics_power""]","[""politics_society""]"
